id,code,configuration_attribute_value_code,measurement_basis_code,second_row_state_code,third_row_state_code,compartment_code,spare_wheel_state_code,tyre_repair_kit_state_code,double_floor_state_code,notes
554,cargo_context_duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_554,duster_iii_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1609 dm3 / 1696 l
555,cargo_context_duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda_555,duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 348 dm3 / 400 l
556,cargo_context_duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre_556,duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 348 dm3 / 400 l
557,cargo_context_duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda_557,duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1414 dm3 / 1527 l
558,cargo_context_duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_litre_558,duster_iii_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1414 dm3 / 1527 l
559,cargo_context_duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_559,duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 430 dm3 / 496 l
560,cargo_context_duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_560,duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 430 dm3 / 496 l
561,cargo_context_duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_561,duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1609 l
562,cargo_context_duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre_562,duster_iii_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1545 dm3 / 1609 l
563,cargo_context_bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_563,bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 667 dm3 / 702 l
564,cargo_context_bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_564,bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 667 dm3 / 702 l
565,cargo_context_bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_565,bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1937 dm3 / 2002 l
566,cargo_context_bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_566,bigster_essential_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1937 dm3 / 2002 l
567,cargo_context_bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_567,bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 609 dm3 / 660 l
568,cargo_context_bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_568,bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 609 dm3 / 660 l
569,cargo_context_bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_569,bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1877 dm3 / 1960 l
570,cargo_context_bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre_570,bigster_essential_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1877 dm3 / 1960 l
571,cargo_context_bigster_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_571,bigster_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 574-626 dm3 / 648-673 l
572,cargo_context_bigster_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_572,bigster_expression_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1803-1884 dm3 / 1891-1977 l
573,cargo_context_bigster_expression_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_573,bigster_expression_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 523 dm3 / 648 l
574,cargo_context_bigster_expression_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_574,bigster_expression_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 523 dm3 / 648 l
575,cargo_context_bigster_expression_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_575,bigster_expression_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1754-1791 dm3 / 1891-1948 l
576,cargo_context_bigster_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda_576,bigster_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 444 dm3 / 556 l
577,cargo_context_bigster_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre_577,bigster_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 444 dm3 / 556 l
578,cargo_context_bigster_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda_578,bigster_expression_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1675-1712 dm3 / 1799-1856 l
579,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_579,bigster_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 546 dm3 / 612 l
580,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_580,bigster_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 546 dm3 / 612 l
581,cargo_context_bigster_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_581,bigster_expression_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1754-1851 dm3 / 1809-1912 l
582,cargo_context_bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_582,bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 574-626 dm3 / 648-673 l
583,cargo_context_bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_583,bigster_extreme_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1803-1884 dm3 / 1891-1977 l
584,cargo_context_bigster_extreme_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_584,bigster_extreme_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 523 dm3 / 648 l
585,cargo_context_bigster_extreme_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_585,bigster_extreme_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 523 dm3 / 648 l
586,cargo_context_bigster_extreme_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_586,bigster_extreme_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1754-1791 dm3 / 1891-1948 l
587,cargo_context_bigster_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda_587,bigster_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 444 dm3 / 556 l
588,cargo_context_bigster_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre_588,bigster_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 444 dm3 / 556 l
589,cargo_context_bigster_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda_589,bigster_extreme_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1675-1712 dm3 / 1799-1856 l
590,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_590,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 546 dm3 / 612 l
591,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_591,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 546 dm3 / 612 l
592,cargo_context_bigster_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_592,bigster_extreme_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1754-1851 dm3 / 1809-1912 l
593,cargo_context_bigster_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_593,bigster_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 574-626 dm3 / 648-673 l
594,cargo_context_bigster_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_594,bigster_journey_mildhybrid140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1803-1884 dm3 / 1891-1977 l
595,cargo_context_bigster_journey_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda_595,bigster_journey_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 523 dm3 / 648 l
596,cargo_context_bigster_journey_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre_596,bigster_journey_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 523 dm3 / 648 l
597,cargo_context_bigster_journey_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda_597,bigster_journey_mildhybridg140_4x2_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1754-1791 dm3 / 1891-1948 l
598,cargo_context_bigster_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda_598,bigster_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 444 dm3 / 556 l
599,cargo_context_bigster_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre_599,bigster_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 444 dm3 / 556 l
600,cargo_context_bigster_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda_600,bigster_journey_hybridg150_4x4_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1675-1712 dm3 / 1799-1856 l
601,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda_601,bigster_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 546 dm3 / 612 l
602,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre_602,bigster_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 546 dm3 / 612 l
603,cargo_context_bigster_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda_603,bigster_journey_hybrid155_4x2_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1754-1851 dm3 / 1809-1912 l
604,cargo_context_spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_upright_vda_604,spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 288 dm3 / 308 L
605,cargo_context_spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_upright_litre_605,spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 288 dm3 / 308 L
606,cargo_context_spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_folded_vda_606,spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 975 dm3 / 1004 L
607,cargo_context_spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_folded_litre_607,spring_essential_electric70_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 975 dm3 / 1004 L
608,cargo_context_spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_upright_vda_608,spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 288 dm3 / 308 L
609,cargo_context_spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_upright_litre_609,spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 288 dm3 / 308 L
610,cargo_context_spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_folded_vda_610,spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 975 dm3 / 1004 L
611,cargo_context_spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_folded_litre_611,spring_extreme_electric100_automatic_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 975 dm3 / 1004 L
612,cargo_context_spring_expression_electric70_automatic_boot_capacity_all_20260809_cargo_upright_vda_612,spring_expression_electric70_automatic_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 288 dm3 / 308 L
613,cargo_context_spring_expression_electric70_automatic_boot_capacity_all_20260809_cargo_upright_litre_613,spring_expression_electric70_automatic_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 288 dm3 / 308 L
614,cargo_context_spring_expression_electric70_automatic_boot_capacity_all_20260809_cargo_folded_vda_614,spring_expression_electric70_automatic_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 975 dm3 / 1004 L
